order_id,customer_id,city,state,pincode,correct_pincode,entered_address,corrected_address,correction_required,correction_type,correction_source,delivery_zone,address_accuracy_score,delivery_success,correction_timestamp,week_number,month,year
ORD000116,CUST00354,Mumbai,Maharashtra,400069,400069,"2083, Shanti Marg, Kondapur, Mumbai","81, Shanti Marg, Kondapur, Mumbai",True,Incorrect House Number,Customer Feedback,Zone D,75.96,True,2024-05-02 01:15:00,18,5,2024
ORD000117,CUST02874,Pune,Maharashtra,411001,411001,"627, Sunrise Avenue, New Alipore, Pune","627, Sunrise Avenue, New Alipore, Pune",False,None,None,Zone A,95.9,True,2024-01-07 22:08:00,1,1,2024
ORD000118,CUST01759,Nagpur,Maharashtra,440001,440001,"976, Lajpat Nagar, Nagpur","976, Silver Avenue, Lajpat Nagar, Nagpur",True,Missing Locality,Customer Feedback,Zone C,61.99,True,2024-01-16 10:51:00,3,1,2024
ORD000119,CUST03168,Kolkata,Odisha,700001,700001,"270, Green Valley Chowk, Juhu, Kolkata | State: Odisha","270, Green Valley Chowk, Juhu, Kolkata",True,Wrong City-State,AI Model,Zone A,44.99,False,2024-07-07 05:16:00,27,7,2024
ORD000120,CUST01933,Vadodara,Gujarat,390001,390001,"691, Green Valley Lane, Satellite, Vadodara","691, Green Valley Lane, Satellite, Vadodara",False,None,None,Zone C,88.03,True,2024-01-07 07:02:00,1,1,2024
ORD000121,CUST02758,Hyderabad,Telangana,500001,500001,"408, Park Lane, Dadar, Hyderabad","184, Sunrise Nagar, Kalyani Nagar, Hyderabad",True,Duplicate Address,Customer Feedback,Zone A,63.14,True,2024-07-09 03:32:00,28,7,2024
ORD000122,CUST00033,Nagpur,Maharashtra,440001,440001,"824, Sunrise Nagar, HSR Layout, Nagpur (no landmark)","824, Sunrise Nagar, HSR Layout, Nagpur",True,Missing Landmark,Customer Feedback,Zone C,78.21,True,2024-02-14 17:29:00,7,2,2024
ORD000123,CUST03820,Delhi,Delhi,110001,110001,"578, Park Lane, Gachibowli, Delhi (no landmark)","578, Park Lane, Gachibowli, Delhi",True,Missing Landmark,Manual Review,Zone D,76.97,True,2024-05-05 04:00:00,18,5,2024
ORD000124,CUST02171,Mumbai,Maharashtra,400001,400001,"555, Silver Road, HSR Layout, Mumbai","555, Silver Road, HSR Layout, Mumbai",False,None,None,Zone B,88.02,True,2024-06-06 03:13:00,23,6,2024
ORD000125,CUST03669,Hyderabad,Telangana,500032,500032,"985, Sunrise Marg, Lajpat Nagar, Hyderabad","985, Sunrise Marg, Lajpat Nagar, Hyderabad",False,None,None,Zone C,89.12,True,2024-09-23 13:44:00,39,9,2024
ORD000126,CUST03950,Chennai,Tamil Nadu,600001,600001,"595, Green Valley Marg, Koregaon Park, Chennai","595, Green Valley Marg, Koregaon Park, Chennai",False,None,None,Zone B,92.73,True,2024-02-01 13:42:00,5,2,2024
ORD000127,CUST03865,Delhi,Delhi,110020,110020,"268, Silver Nagar, Gachibowli, Delhi","268, Silver Nagar, Gachibowli, Delhi",False,None,None,Zone B,96.82,True,2024-05-19 07:04:00,20,5,2024
ORD000128,CUST01898,Pune,Maharashtra,411014,411014,"112, Royal Street, Vastrapur, Pune (no landmark)","112, Royal Street, Vastrapur, Pune",True,Missing Landmark,Customer Feedback,Zone C,67.2,True,2024-04-16 14:19:00,16,4,2024
ORD000129,CUST02913,Surat,Gujarat,395001,395001,"93, Royal Avenue, Kothrud, Surat","93, Royal Avenue, Kothrud, Surat",False,None,None,Zone B,96.36,True,2024-06-16 04:05:00,24,6,2024
ORD000130,CUST01024,Bengaluru,Karnataka,560100,560100,"526, Salt Lake, Bengaluru","526, Sunrise Avenue, Salt Lake, Bengaluru",True,Missing Locality,AI Model,Zone A,68.56,False,2024-10-11 23:35:00,41,10,2024
ORD000131,CUST02386,Chennai,Tamil Nadu,600001,600001,"621, Green Valley Marg, Indiranagar, Delhi","824, Royal Street, Viman Nagar, Chennai",True,Duplicate Address,Manual Review,Zone E,79.71,True,2024-11-18 20:05:00,47,11,2024
ORD000132,CUST03860,Delhi,Delhi,110092,110092,"23, Green Valley Lane, Juhu, Delhi","23, Green Valley Lane, Juhu, Delhi",False,None,None,Zone D,93.32,True,2024-06-18 03:02:00,25,6,2024
ORD000133,CUST03619,Mumbai,Maharashtra,400051,400051,"7990, Golden Nagar, Indiranagar, Mumbai","947, Golden Nagar, Indiranagar, Mumbai",True,Incorrect House Number,Manual Review,Zone B,65.62,False,2024-05-20 08:28:00,21,5,2024
ORD000134,CUST03624,Mumbai,Maharashtra,400051,400051,"635, Shanti Avenue, Prahlad Nagar, Mumbai","635, Shanti Avenue, Prahlad Nagar, Mumbai",True,Street Name Error,AI Model,Zone E,57.63,True,2024-08-02 06:41:00,31,8,2024
ORD000135,CUST02317,Delhi,Delhi,110020,110020,"822, Sunrise Nagar, Malviya Nagar, Delhi","822, Sunrise Nagar, Malviya Nagar, Delhi",False,None,None,Zone E,92.31,True,2024-09-05 11:58:00,36,9,2024
ORD000136,CUST02393,Bengaluru,Karnataka,560040,560040,"195, Park Road, Satellite, Kolkata","277, Royal Road, T Nagar, Bengaluru",True,Duplicate Address,Customer Feedback,Zone B,56.76,False,2024-09-28 11:49:00,39,9,2024
ORD000137,CUST02427,Nagpur,Maharashtra,410001,440001,"254, Shanti Avenue, Viman Nagar, Nagpur","254, Shanti Avenue, Viman Nagar, Nagpur",True,Pincode Mismatch,Customer Feedback,Zone C,58.06,False,2024-03-29 05:15:00,13,3,2024
ORD000138,CUST01266,Bhopal,Madhya Pradesh,462001,462001,"368, Sunrise Colony, Sanganer, Bhopal","368, Sunrise Colony, Sanganer, Bhopal",False,None,None,Zone B,94.76,True,2024-04-06 15:34:00,14,4,2024
ORD000139,CUST00727,Chennai,Tamil Nadu,600000,600020,"93, Sunrise Lane, Borivali, Chennai","93, Sunrise Lane, Borivali, Chennai",True,Pincode Mismatch,AI Model,Zone C,39.95,False,2024-03-07 10:45:00,10,3,2024
ORD000140,CUST01621,Mumbai,Maharashtra,400051,400051,"152, Royal Street, Bandra East, Mumbai","152, Royal Street, Bandra East, Mumbai",False,None,None,Zone E,98.33,True,2024-07-10 22:42:00,28,7,2024
ORD000141,CUST01300,Pune,Maharashtra,411001,411001,"310, Silver Marg, Velachery, Pune","310, Silver Marg, Velachery, Pune",False,None,None,Zone B,96.79,True,2024-11-23 15:41:00,47,11,2024
ORD000142,CUST00728,Lucknow,Uttar Pradesh,226001,226001,"711, Silver Lane, Navrangpura, Lucknow","711, Silver Lane, Navrangpura, Lucknow",False,None,None,Zone A,97.77,True,2024-12-18 09:08:00,51,12,2024
ORD000143,CUST01309,Lucknow,Uttar Pradesh,226001,226001,"76, Park Chowk, Rohini, Delhi","401, Sunrise Marg, Satellite, Lucknow",True,Duplicate Address,AI Model,Zone B,83.1,True,2024-02-09 07:22:00,6,2,2024
ORD000144,CUST01795,Jaipur,Rajasthan,302001,302001,"42, Royal Chowk, Satellite, Surat","842, Silver Chowk, Koregaon Park, Jaipur",True,Duplicate Address,AI Model,Zone D,65.51,True,2024-01-01 01:24:00,1,1,2024
ORD000145,CUST01849,Nagpur,Maharashtra,440001,440001,"505, Golden Colony, Park Street, Nagpur","505, Golden Colony, Park Street, Nagpur",True,Spelling Error,Postal Database,Zone A,78.66,True,2024-12-17 07:10:00,51,12,2024
ORD000146,CUST02241,Bhopal,Madhya Pradesh,462001,462001,"302, Sunrise Colony, Borivali, Bhopal","302, Sunrise Colony, Borivali, Bhopal",True,Spelling Error,AI Model,Zone A,65.25,False,2024-03-23 23:04:00,12,3,2024
ORD000147,CUST03992,Bengaluru,Karnataka,560040,560040,"629, Bodakdev, Bengaluru","629, Blue Road, Bodakdev, Bengaluru",True,Missing Locality,GPS Verification,Zone B,66.69,True,2024-02-21 10:13:00,8,2,2024
ORD000148,CUST00016,Hyderabad,Telangana,500032,500032,"568, Park Avenue, Sanganer, Hiderabad","568, Park Avenue, Sanganer, Hyderabad",True,Spelling Error,Postal Database,Zone D,72.15,False,2024-03-19 01:23:00,12,3,2024
ORD000149,CUST01629,Mumbai,Maharashtra,400069,400069,"729, Blue Chowk, Civil Lines, Chennai","844, Blue Lane, Gachibowli, Mumbai",True,Duplicate Address,Customer Feedback,Zone D,84.31,True,2024-02-29 09:50:00,9,2,2024
ORD000150,CUST03429,Chennai,Tamil Nadu,600020,600020,"7052, Green Valley Nagar, Mansarovar, Chennai","272, Green Valley Nagar, Mansarovar, Chennai",True,Incorrect House Number,Manual Review,Zone C,68.37,True,2024-08-26 08:14:00,35,8,2024
ORD000151,CUST00250,Ahmedabad,Gujarat,380001,380001,"155, Green Valley Street, Dadar, Ahmedabad","155, Green Valley Street, Dadar, Ahmedabad",False,None,None,Zone D,97.7,True,2024-10-28 07:35:00,44,10,2024
ORD000152,CUST02117,Indore,Madhya Pradesh,452001,452001,"429, Blue Lane, Dwarka, Indore","429, Blue Lane, Dwarka, Indore",True,Spelling Error,Postal Database,Zone E,82.08,True,2024-09-14 18:57:00,37,9,2024
ORD000153,CUST01784,Jaipur,Rajasthan,302017,302017,"151, Prahlad Nagar, Jaipur","151, Green Valley Chowk, Prahlad Nagar, Jaipur",True,Missing Locality,Manual Review,Zone B,64.25,True,2024-08-04 02:43:00,31,8,2024
ORD000154,CUST02262,Indore,Madhya Pradesh,452001,452001,"152, Park Colony, Malviya Nagar, Indore","152, Park Colony, Malviya Nagar, Indore",False,None,None,Zone C,98.97,True,2024-07-17 17:25:00,29,7,2024
ORD000155,CUST00613,Surat,Gujarat,395001,395001,"533, Blue Road, Madhapur, Surat","533, Blue Road, Madhapur, Surat",False,None,None,Zone B,95.48,True,2024-08-02 03:26:00,31,8,2024
ORD000156,CUST01989,Ahmedabad,Gujarat,380001,380001,"597, Green Valley Street, Vastrapur, Ahemadabad","597, Green Valley Street, Vastrapur, Ahmedabad",True,Spelling Error,GPS Verification,Zone E,81.4,False,2024-05-15 12:41:00,20,5,2024
ORD000157,CUST01947,Ahmedabad,Gujarat,380059,380059,"1635, Royal Avenue, Connaught Place, Ahmedabad","39, Royal Avenue, Connaught Place, Ahmedabad",True,Incorrect House Number,Postal Database,Zone C,81.69,True,2024-05-01 01:47:00,18,5,2024
ORD000158,CUST03171,Vadodara,Gujarat,390001,390001,"21, Silver Avenue, Adyar, Vadodara (no landmark)","21, Silver Avenue, Adyar, Vadodara",True,Missing Landmark,AI Model,Zone C,84.17,True,2024-06-02 23:28:00,22,6,2024
ORD000159,CUST01275,Delhi,Delhi,110092,110092,"8937, Green Valley Lane, Park Street, Delhi","620, Green Valley Lane, Park Street, Delhi",True,Incorrect House Number,GPS Verification,Zone E,81.02,False,2024-09-20 05:04:00,38,9,2024
ORD000160,CUST01123,Hyderabad,Telangana,500001,500001,"151, Sunrise Road, Whitefield, Ahmedabad","800, Sunrise Marg, Deccan, Hyderabad",True,Duplicate Address,Manual Review,Zone C,55.99,True,2024-07-03 22:12:00,27,7,2024
ORD000161,CUST01944,Indore,Madhya Pradesh,452001,452001,"518, Golden Street, New Alipore, Indore","518, Golden Street, New Alipore, Indore",False,None,None,Zone E,90.9,True,2024-08-16 05:55:00,33,8,2024
ORD000162,CUST03498,Kolkata,West Bengal,700046,700046,"353, Royal Avenue, OMR, Kolkata","353, Royal Avenue, OMR, Kolkata",False,None,None,Zone E,96.27,True,2024-07-16 01:10:00,29,7,2024
ORD000163,CUST01942,Patna,Bihar,800001,800001,"878, Shanti Lane, Jayanagar, Patna","878, Shanti Lane, Jayanagar, Patna",False,None,None,Zone B,91.23,True,2024-01-11 21:00:00,2,1,2024
ORD000164,CUST00894,Jaipur,Rajasthan,302001,302001,"616, Sunrise Lane","616, Sunrise Lane, Koramangala, Jaipur",True,Incomplete Address,Customer Feedback,Zone D,52.71,True,2024-06-27 14:16:00,26,6,2024
ORD000165,CUST01974,Bengaluru,Tamil Nadu,560001,560001,"534, Golden Street, Vaishali Nagar, Bengaluru | State: Tamil Nadu","534, Golden Street, Vaishali Nagar, Bengaluru",True,Wrong City-State,GPS Verification,Zone A,49.42,False,2024-06-01 21:06:00,22,6,2024
ORD000166,CUST02706,Bengaluru,Karnataka,560040,560040,"656, Silver Avenue","656, Silver Avenue, Madhapur, Bengaluru",True,Incomplete Address,Manual Review,Zone C,44.5,False,2024-01-30 19:25:00,5,1,2024
ORD000167,CUST02389,Jaipur,Rajasthan,302017,302017,"739, Sunrise Chowk, Deccan, Jaipur","739, Sunrise Chowk, Deccan, Jaipur",False,None,None,Zone E,91.11,True,2024-07-17 23:02:00,29,7,2024
ORD000168,CUST02287,Indore,Madhya Pradesh,452001,452001,"352, Shanti Chowk, Whitefield, Indore","352, Shanti Chowk, Whitefield, Indore",False,None,None,Zone B,96.06,True,2024-03-28 21:56:00,13,3,2024
ORD000169,CUST00366,Bengaluru,Karnataka,560001,560001,"483, Royal Avenue, Viman Nagar, Bengaluru","483, Royal Avenue, Viman Nagar, Bengaluru",False,None,None,Zone B,94.71,True,2024-12-14 10:41:00,50,12,2024
ORD000170,CUST00483,Bengaluru,Karnataka,560100,560100,"763, Park Nagar, HSR Layout, Bengaluru","763, Park Nagar, HSR Layout, Bengaluru",False,None,None,Zone D,91.98,True,2024-05-30 14:54:00,22,5,2024
ORD000171,CUST01693,Mumbai,Maharashtra,400051,400051,"598, Green Valley Chowk, Malviya Nagar, Mumbai","598, Green Valley Chowk, Malviya Nagar, Mumbai",False,None,None,Zone A,94.01,True,2024-07-14 16:19:00,28,7,2024
ORD000172,CUST02585,Surat,Gujarat,395001,395001,"141, Shanti Colony, Kalyani Nagar, Surat (no landmark)","141, Shanti Colony, Kalyani Nagar, Surat",True,Missing Landmark,Manual Review,Zone B,64.49,False,2024-02-11 15:21:00,6,2,2024
ORD000173,CUST01777,Bengaluru,Karnataka,560040,560040,"60, Malviya Nagar, Bengaluru","60, Sunrise Chowk, Malviya Nagar, Bengaluru",True,Missing Locality,GPS Verification,Zone D,62.93,True,2024-02-15 04:39:00,7,2,2024
ORD000174,CUST02772,Hyderabad,Telangana,500001,500001,"989, Blue Nagar, Behala, Hyderabad","989, Blue Nagar, Behala, Hyderabad",True,Street Name Error,Customer Feedback,Zone A,83.5,False,2024-09-28 06:01:00,39,9,2024
ORD000175,CUST01868,Jaipur,Rajasthan,302001,302001,"9246, Silver Avenue, Banjara Hills, Jaipur","232, Silver Avenue, Banjara Hills, Jaipur",True,Incorrect House Number,GPS Verification,Zone E,64.18,True,2024-01-24 09:18:00,4,1,2024
ORD000176,CUST00919,Ahmedabad,Gujarat,380059,380059,"346, Golden Marg, Dwarka, Ahmedabad (no landmark)","346, Golden Marg, Dwarka, Ahmedabad",True,Missing Landmark,Customer Feedback,Zone B,77.5,True,2024-07-25 00:14:00,30,7,2024
ORD000177,CUST02678,Delhi,Delhi,110501,110001,"604, Royal Street, Bandra East, Delhi","604, Royal Street, Bandra East, Delhi",True,Pincode Mismatch,GPS Verification,Zone A,48.69,False,2024-01-25 21:06:00,4,1,2024
ORD000178,CUST01234,Mumbai,Maharashtra,400051,400051,"119, Golden Chowk, Sanganer, Mumbai","119, Golden Chowk, Sanganer, Mumbai",True,Street Name Error,Postal Database,Zone D,76.06,True,2024-12-17 20:00:00,51,12,2024
ORD000179,CUST02495,Jaipur,Rajasthan,302017,302017,"679, Park Marg, Viman Nagar, Jaipore","679, Park Marg, Viman Nagar, Jaipur",True,Spelling Error,GPS Verification,Zone B,58.53,True,2024-02-24 15:12:00,8,2,2024
ORD000180,CUST03823,Patna,Bihar,800001,800001,"852, Shanti Colony, Jubilee Hills, Patna","852, Shanti Colony, Jubilee Hills, Patna",False,None,None,Zone D,91.54,True,2024-09-11 06:44:00,37,9,2024
ORD000181,CUST02096,Bengaluru,Karnataka,560040,560040,"3, Sunrise Street, Banjara Hills, Bengaluru","3, Sunrise Street, Banjara Hills, Bengaluru",False,None,None,Zone A,98.02,True,2024-03-17 02:49:00,11,3,2024
ORD000182,CUST01191,Kanpur,Uttar Pradesh,208001,208001,"927, Park Lane","927, Park Lane, Viman Nagar, Kanpur",True,Incomplete Address,Customer Feedback,Zone C,53.93,True,2024-03-30 01:54:00,13,3,2024
ORD000183,CUST03003,Bhopal,Madhya Pradesh,762001,462001,"321, Golden Street, Vaishali Nagar, Bhopal","321, Golden Street, Vaishali Nagar, Bhopal",True,Pincode Mismatch,Manual Review,Zone A,39.86,False,2024-11-14 08:56:00,46,11,2024
ORD000184,CUST03630,Bengaluru,Karnataka,560100,560100,"188, Green Valley Nagar, Velachery, Bengaluru (no landmark)","188, Green Valley Nagar, Velachery, Bengaluru",True,Missing Landmark,Customer Feedback,Zone B,80.07,True,2024-09-01 13:41:00,35,9,2024
ORD000185,CUST00119,Pune,Maharashtra,411001,411001,"713, Sunrise Marg, Deccan, Pune (no landmark)","713, Sunrise Marg, Deccan, Pune",True,Missing Landmark,GPS Verification,Zone B,75.35,True,2024-07-13 11:39:00,28,7,2024
ORD000186,CUST02965,Chennai,Tamil Nadu,600020,600020,"116, Golden Chowk","116, Golden Chowk, Lajpat Nagar, Chennai",True,Incomplete Address,Customer Feedback,Zone E,40.37,False,2024-09-25 23:36:00,39,9,2024
ORD000187,CUST02511,Delhi,Delhi,110020,110020,"615, Park Colony, Gachibowli, Delhi","895, Silver Street, Mansarovar, Delhi",True,Duplicate Address,Customer Feedback,Zone A,74.91,True,2024-03-17 17:57:00,11,3,2024
ORD000188,CUST01356,Mumbai,Maharashtra,400001,400001,"957, Royal Chowk, Civil Lines, Mumbai","957, Royal Chowk, Civil Lines, Mumbai",False,None,None,Zone C,98.43,True,2024-09-08 10:15:00,36,9,2024
ORD000189,CUST03509,Mumbai,Maharashtra,400051,400051,"229, Golden Nagar, Rohini, Mumbai","229, Golden Nagar, Rohini, Mumbai",False,None,None,Zone D,88.95,True,2024-10-20 14:05:00,42,10,2024
ORD000190,CUST01248,Chennai,Tamil Nadu,600001,600001,"1587, Blue Road, Anna Nagar, Chennai","122, Blue Road, Anna Nagar, Chennai",True,Incorrect House Number,GPS Verification,Zone E,71.47,False,2024-11-05 19:40:00,45,11,2024
ORD000191,CUST01489,Kolkata,West Bengal,780046,700046,"671, Blue Colony, Jayanagar, Kolkata","671, Blue Colony, Jayanagar, Kolkata",True,Pincode Mismatch,Customer Feedback,Zone D,46.8,False,2024-08-30 22:42:00,35,8,2024
ORD000192,CUST00576,Pune,Maharashtra,411001,411001,"778, Shanti Road","778, Shanti Road, Viman Nagar, Pune",True,Incomplete Address,GPS Verification,Zone D,55.66,False,2024-01-24 05:31:00,4,1,2024
ORD000193,CUST01698,Pune,Maharashtra,411001,411001,"4532, Shanti Lane, Jubilee Hills, Pune","626, Shanti Lane, Jubilee Hills, Pune",True,Incorrect House Number,Postal Database,Zone A,79.74,True,2024-06-22 03:48:00,25,6,2024
ORD000194,CUST02397,Coimbatore,Tamil Nadu,641001,641001,"858, Green Valley Chowk, Malviya Nagar, Coimbatore","858, Green Valley Chowk, Malviya Nagar, Coimbatore",True,Street Name Error,Postal Database,Zone D,55.13,False,2024-10-10 13:53:00,41,10,2024
ORD000195,CUST01319,Coimbatore,Tamil Nadu,641001,641001,"800, Royal Marg, Rohini, Coimbatore","800, Royal Marg, Rohini, Coimbatore",False,None,None,Zone E,89.54,True,2024-11-03 19:56:00,44,11,2024
ORD000196,CUST03631,Vadodara,Rajasthan,390001,390001,"429, Shanti Avenue, T Nagar, Vadodara | State: Rajasthan","429, Shanti Avenue, T Nagar, Vadodara",True,Wrong City-State,Customer Feedback,Zone E,43.59,True,2024-07-30 19:44:00,31,7,2024
ORD000197,CUST02064,Bengaluru,Karnataka,560001,560001,"561, Silver Lane","561, Silver Lane, Sanganer, Bengaluru",True,Incomplete Address,Customer Feedback,Zone E,67.64,True,2024-12-29 20:11:00,52,12,2024
ORD000198,CUST00104,Lucknow,Uttar Pradesh,226001,226001,"9747, Green Valley Colony, Malviya Nagar, Lucknow","331, Green Valley Colony, Malviya Nagar, Lucknow",True,Incorrect House Number,Customer Feedback,Zone D,81.32,True,2024-01-07 16:06:00,1,1,2024
ORD000199,CUST01209,Pune,Maharashtra,411014,411014,"687, Dadar, Pune","687, Sunrise Lane, Dadar, Pune",True,Missing Locality,Customer Feedback,Zone B,60.5,True,2024-02-01 22:50:00,5,2,2024
ORD000200,CUST02722,Patna,Bihar,800001,800001,"34, Silver Chowk, Karol Bagh, Patna","34, Silver Chowk, Karol Bagh, Patna",True,Street Name Error,GPS Verification,Zone A,66.67,True,2024-12-22 09:44:00,51,12,2024
ORD000201,CUST03199,Coimbatore,Tamil Nadu,641001,641001,"397, Golden Colony, T Nagar, Coimbatore","397, Golden Colony, T Nagar, Coimbatore",False,None,None,Zone D,88.65,True,2024-04-13 19:55:00,15,4,2024
ORD000202,CUST00766,Indore,Madhya Pradesh,452001,452001,"934, Silver Lane, HSR Layout, Indore","934, Silver Lane, HSR Layout, Indore",False,None,None,Zone B,99.57,True,2024-03-31 21:04:00,13,3,2024
ORD000203,CUST02907,Kanpur,Uttar Pradesh,208001,208001,"123, Golden Road, Rohini, Kanpur","123, Golden Road, Rohini, Kanpur",True,Street Name Error,Manual Review,Zone B,59.83,False,2024-01-03 10:29:00,1,1,2024
ORD000204,CUST02346,Mumbai,Maharashtra,400051,400051,"951, Silver Road, Kalyani Nagar, Mumbai","951, Silver Road, Kalyani Nagar, Mumbai",False,None,None,Zone E,95.5,True,2024-06-03 15:50:00,23,6,2024
ORD000205,CUST02200,Bengaluru,Karnataka,560100,560100,"803, Silver Lane, Juhu, Bengaluru","803, Silver Lane, Juhu, Bengaluru",False,None,None,Zone D,94.25,True,2024-03-22 13:34:00,12,3,2024
ORD000206,CUST03081,Mumbai,Maharashtra,400069,400069,"227, Shanti Colony","227, Shanti Colony, OMR, Mumbai",True,Incomplete Address,Manual Review,Zone A,68.51,True,2024-08-31 17:52:00,35,8,2024
ORD000207,CUST01315,Pune,Maharashtra,411001,411001,"355, Blue Lane, Mansarovar, Pune","355, Blue Lane, Mansarovar, Pune",False,None,None,Zone D,95.36,True,2024-01-21 21:56:00,3,1,2024
ORD000208,CUST02669,Coimbatore,Tamil Nadu,641001,641001,"396, Park Avenue, Kothrud, Coimbatore","396, Park Avenue, Kothrud, Coimbatore",True,Street Name Error,GPS Verification,Zone B,79.08,True,2024-01-23 09:57:00,4,1,2024
ORD000209,CUST02746,Bengaluru,Karnataka,560040,560040,"85, Green Valley Marg, Rohini, Bengaluru","85, Green Valley Marg, Rohini, Bengaluru",False,None,None,Zone B,97.28,True,2024-11-16 02:13:00,46,11,2024
ORD000210,CUST00223,Surat,Gujarat,395001,395001,"2181, Green Valley Lane, Vaishali Nagar, Surat","435, Green Valley Lane, Vaishali Nagar, Surat",True,Incorrect House Number,Manual Review,Zone B,55.71,False,2024-01-20 02:04:00,3,1,2024
ORD000211,CUST00070,Bhopal,Madhya Pradesh,462001,462001,"572, Green Valley Lane, Jubilee Hills, Bhopal","572, Green Valley Lane, Jubilee Hills, Bhopal",False,None,None,Zone D,92.89,True,2024-07-26 13:20:00,30,7,2024
ORD000212,CUST02060,Jaipur,Rajasthan,302017,302017,"548, Sunrise Street, Kothrud, Jaipur","548, Sunrise Street, Kothrud, Jaipur",False,None,None,Zone A,95.03,True,2024-02-07 11:59:00,6,2,2024
